ID,Paikannimi,Paikanlaji,Kartan numero,Kerääjän karttanumero,X,Y,Pistesij.viite,Pitäjä,Kerääjä,Vuosi,Aakkonen,Kuvatiedosto,Jatko,PEX,Muut nimet,Todellinen pitäjä,KarttaID,X_euref,Y_euref,HuomioKotus,Kokoelma,Kuvalinkki,RerSer,Emolippu,wgs84_long,wgs84_lat
563,Paskaperkiö,luhta,,,6,G,1,Alahärmä,"Laita, Leo",1961,P,00000046_F.jpg,,,,,1503,294904.550909323,7027372.37951201,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0006_ALAHÄRMÄ\JPG\Alahärmä\P\kotus-201214_0006_ALAHÄRMÄ_JPG_Alahärmä_P_00000046_F.jpg,9723,,22.9045175997,63.3161906931
677,Paskasaaret,saaret,,,96,24,4,Aitolahti,"Mäkelä, Matti",1969,P,00000037_F.jpg,,,,,1491,336537.722441851,6825721.31238706,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0004_AHVENANMAA-AITOLAHTI-AKAA\JPG\Aitolahti\P\kotus-201214_0004_AHVENANMAA-AITOLAHTI-AKAA_JPG_Aitolahti_P_00000037_F.jpg,6275,,23.9255397777,61.5303697664
564,Paskasaari,viljelysmaa,,,6,D,3,Alahärmä,"Laita, Leo",1961,P,00000047_F.jpg,,,,,1503,295717.920863404,7030176.59722535,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0006_ALAHÄRMÄ\JPG\Alahärmä\P\kotus-201214_0006_ALAHÄRMÄ_JPG_Alahärmä_P_00000047_F.jpg,9724,,22.9171491517,63.3417592445
678,Paskosaaret,saaret,,,96,24,,Aitolahti,"Kerttula, Riitta-Liisa",1970,P,00000038_F.jpg,,,,,1492,336808.881548741,6825471.15912038,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0004_AHVENANMAA-AITOLAHTI-AKAA\JPG\Aitolahti\P\kotus-201214_0004_AHVENANMAA-AITOLAHTI-AKAA_JPG_Aitolahti_P_00000038_F.jpg,6276,,23.9308525728,61.5282419873
679,Paskosaaret,saaret,,,96,24,4,Aitolahti,"Mäkelä, Matti",1969,P,00000039_F.jpg,,,,,1491,336542.148916258,6825721.31238706,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0004_AHVENANMAA-AITOLAHTI-AKAA\JPG\Aitolahti\P\kotus-201214_0004_AHVENANMAA-AITOLAHTI-AKAA_JPG_Aitolahti_P_00000039_F.jpg,6277,,23.9256228909,61.5303716399
680,Paskosaari,saari,,,96,24,4,Aitolahti,"Mäkelä, Matti",1969,P,00000040_F.jpg,,,,,1491,336533.295967445,6825722.78787853,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0004_AHVENANMAA-AITOLAHTI-AKAA\JPG\Aitolahti\P\kotus-201214_0004_AHVENANMAA-AITOLAHTI-AKAA_JPG_Aitolahti_P_00000040_F.jpg,6278,,23.9254553564,61.5303811196
1454,Pasori,asunto,V:3/16,II,6,E,4,Ahlainen,"Vasama, Marjatta",1963,P,00000101_F.jpg,,,,,1458,212621.160475717,6848361.04033318,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0002_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0002_AHLAINEN_JPG_Ahlainen_P_00000101_F.jpg,3169,,21.5691052997,61.6604998952
1455,Pasorinniemi,kari,V:3/16,1,7,E,23,Ahlainen,"Kleemola, Tarja",1969,P,00000102_F.jpg,,,,,1476,212618.772086362,6848397.28982387,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0002_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0002_AHLAINEN_JPG_Ahlainen_P_00000102_F.jpg,3170,,21.5690033838,61.6608220605
32,Pässikari,kari,114211,,19,58,6,Ahlainen,"Miikkulainen, Raija",1986,P,00000032_F.jpg,,,,,1483,219574.005566624,6855264.01957156,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0003_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0003_AHLAINEN_JPG_Ahlainen_P_00000032_F.jpg,3676,,21.6892036255,61.7273393367
33,Pässiluoto,niemi,114211,,19,58,,Ahlainen,"Miikkulainen, Raija",1986,P,00000033_F.jpg,,,,,1483,219442.402882252,6855623.4739542,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0003_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0003_AHLAINEN_JPG_Ahlainen_P_00000033_F.jpg,3677,,21.6861691612,61.7304559402
565,Passinen,paikka,231204,1,7,A,1,Alahärmä,"Nybäck, Liisa",1972,P,00000048_F.jpg,,,,,1507,285757.94152411,7022845.78540246,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0006_ALAHÄRMÄ\JPG\Alahärmä\P\kotus-201214_0006_ALAHÄRMÄ_JPG_Alahärmä_P_00000048_F.jpg,9725,,22.7284789373,63.2703234697
681,Passinluoto,luoto,212309,3,89,25,,Aitolahti,"Kivikuru, Ullamaija",1963,P,00000041_F.jpg,,,,,1489,329862.752632962,6826792.150451,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0004_AHVENANMAA-AITOLAHTI-AKAA\JPG\Aitolahti\P\kotus-201214_0004_AHVENANMAA-AITOLAHTI-AKAA_JPG_Aitolahti_P_00000041_F.jpg,6279,,23.7992330078,61.5370851926
811,Pässinmäki,taloryhmä,,,,,,Alahärmä,"Nybäck, Liisa",1972,P,00000294_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0006_ALAHÄRMÄ\JPG\Alahärmä\P\kotus-201214_0006_ALAHÄRMÄ_JPG_Alahärmä_P_00000294_F.jpg,9982,,-1,-1
812,Pässinpelto,M,231205,2,10,J,6,Alahärmä,"Härmänen, Ritva",1967,P,00000295_F.jpg,,,,,1505,289136.341651585,7024072.22773528,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0006_ALAHÄRMÄ\JPG\Alahärmä\P\kotus-201214_0006_ALAHÄRMÄ_JPG_Alahärmä_P_00000295_F.jpg,9983,,22.7940168321,63.2833023208
566,Passisenkytö,pelto,231205,I,H,8,,Alahärmä,"Laakso, Maija",1954,P,00000049_F.jpg,,,,,1500,287059.107085384,7025998.88298889,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0006_ALAHÄRMÄ\JPG\Alahärmä\P\kotus-201214_0006_ALAHÄRMÄ_JPG_Alahärmä_P_00000049_F.jpg,9726,,22.7501765454,63.29931903
682,Pastinperkuunsuo,suo,212312,1,92,28,4,Aitolahti,"Kivikuru, Ullamaija",1963,P,00000042_F.jpg,,,,,1487,333133.610813758,6829643.95964268,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0004_AHVENANMAA-AITOLAHTI-AKAA\JPG\Aitolahti\P\kotus-201214_0004_AHVENANMAA-AITOLAHTI-AKAA_JPG_Aitolahti_P_00000042_F.jpg,6280,,23.8580720986,61.5640754183
683,Pastiperkoo,suo,212312,1,93,28,2,Aitolahti,"Kivikuru, Ullamaija",1963,P,00000043_F.jpg,,,,,1487,333885.041794832,6829761.04652161,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0004_AHVENANMAA-AITOLAHTI-AKAA\JPG\Aitolahti\P\kotus-201214_0004_AHVENANMAA-AITOLAHTI-AKAA_JPG_Aitolahti_P_00000043_F.jpg,6281,,23.8720900645,61.5654493509
1456,Pastuskeri,talo,,,,,,Ahlainen,"Vasama, Marjatta",1963,P,00000103_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0002_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0002_AHLAINEN_JPG_Ahlainen_P_00000103_F.jpg,3171,,-1,-1
308,Pata-alhonniitty,niitty,,,,,,Akaa,"Linkoaho, Sirkka",1950,P,00000039_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Akaa\P\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Akaa_P_00000039_F.jpg,7510,,-1,-1
309,Patamäki,mäki,,,,,,Akaa,"Linkoaho, Sirkka",1950,P,00000040_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Akaa\P\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Akaa_P_00000040_F.jpg,7511,,-1,-1
1457,pateri,A,,,,,,Ahlainen,"Lenko, Marja",1967,P,00000104_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0002_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0002_AHLAINEN_JPG_Ahlainen_P_00000104_F.jpg,3172,,-1,-1
34,Pätkälä,pelto,V:3/16,II,6,B,6,Ahlainen,"Vasama, Marjatta",1962,P,00000034_F.jpg,,,,,1458,212017.459703581,6851045.41400293,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0003_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0003_AHLAINEN_JPG_Ahlainen_P_00000034_F.jpg,3678,,21.5535224589,61.6840368842
35,Pätkälä,pelto,,,,,,Ahlainen,"Kleemola, Tarja",1969,P,00000035_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0003_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0003_AHLAINEN_JPG_Ahlainen_P_00000035_F.jpg,3679,,-1,-1
813,Pätkämäki,kallio,,,9,f,,Alahärmä,"Pitkänen, Hillevi",1954,P,00000296_F.jpg,,,,,1499,297673.876200751,7017492.50649457,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0006_ALAHÄRMÄ\JPG\Alahärmä\P\kotus-201214_0006_ALAHÄRMÄ_JPG_Alahärmä_P_00000296_F.jpg,9984,,22.9720234775,63.2293145996
310,Patruunvainio,pelto,,,,,,Akaa,"Linkoaho, Sirkka",1950,P,00000041_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Akaa\P\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Akaa_P_00000041_F.jpg,7512,,-1,-1
409,Pätsiniemi,kylä,,,,,,Akaa,"Linkoaho, Sirkka",1950,P,00000140_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Akaa\P\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Akaa_P_00000140_F.jpg,7602,,-1,-1
1458,Patterinnokka,niemi,114208+114205,,11,58,3,Ahlainen,"Miikkulainen, Raija",1986,P,00000105_F.jpg,,,,,1482,211648.946169733,6855967.66238271,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0002_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0002_AHLAINEN_JPG_Ahlainen_P_00000105_F.jpg,3173,,21.5387955422,61.7277467967
1460,Patterinokka,niemi,114208+114205,,11,58,3,Ahlainen,"Miikkulainen, Raija",1986,P,00000107_F.jpg,,,,,1482,211653.671753911,6855967.66238273,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0002_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0002_AHLAINEN_JPG_Ahlainen_P_00000107_F.jpg,3174,,21.5388845612,61.7277503524
779,Pättinlahti,lahti,212312,1,93,24,,Aitolahti,"Kivikuru, Ullamaija",1963,P,00000139_F.jpg,,,,,1487,333812.270740226,6825609.1997016,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0004_AHVENANMAA-AITOLAHTI-AKAA\JPG\Aitolahti\P\kotus-201214_0004_AHVENANMAA-AITOLAHTI-AKAA_JPG_Aitolahti_P_00000139_F.jpg,6379,,23.8744688858,61.5282016597
780,Pättinniemi,niemi,212312,,93,24,,Aitolahti,"Rantala, Eino",1971,P,00000140_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0004_AHVENANMAA-AITOLAHTI-AKAA\JPG\Aitolahti\P\kotus-201214_0004_AHVENANMAA-AITOLAHTI-AKAA_JPG_Aitolahti_P_00000140_F.jpg,6380,,-1,-1
1461,Pauhu,kari,114208+114205,,3,56,3,Ahlainen,"Miikkulainen, Raija",1986,P,00000108_F.jpg,,,,,1482,203044.838781234,6853665.12143621,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0002_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0002_AHLAINEN_JPG_Ahlainen_P_00000108_F.jpg,3175,,21.3805097692,61.700606836
1462,Pauhu,saari,V:2/15,IV,7,K,,Ahlainen,"Vasama, Marjatta",1963,P,00000109_F.jpg,,,,,1460,202903.971365784,6854129.6995076,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0002_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0002_AHLAINEN_JPG_Ahlainen_P_00000109_F.jpg,3176,,21.3771014174,61.704648215
567,Paukkakallio,kallio,,,5,e,,Alahärmä,"Pitkänen, Hillevi",1954,P,00000050_F.jpg,,,,,1499,293724.708106662,7018678.4997256,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0006_ALAHÄRMÄ\JPG\Alahärmä\P\kotus-201214_0006_ALAHÄRMÄ_JPG_Alahärmä_P_00000050_F.jpg,9727,,22.8921323352,63.2376871198
1463,Paulakangas,talo,V:3/11,I,5,K,,Ahlainen,"Vasama, Marjatta",1962,P,00000110_F.jpg,,,,,1457,211556.070636328,6853326.25076389,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0002_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0002_AHLAINEN_JPG_Ahlainen_P_00000110_F.jpg,3177,,21.5412333175,61.7040727257
311,Paulamäki,mäki,,,,,,Akaa,"Linkoaho, Sirkka",1950,P,00000042_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0005_AKAA-ALAHÄRMÄ\JPG\Akaa\P\kotus-201214_0005_AKAA-ALAHÄRMÄ_JPG_Akaa_P_00000042_F.jpg,7513,,-1,-1
1464,Paunu,tila,114211,,14,60,,Ahlainen,"Miikkulainen, Raija",1986,P,00000111_F.jpg,,,,,1483,214444.400441848,6857622.64914678,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0002_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0002_AHLAINEN_JPG_Ahlainen_P_00000111_F.jpg,3178,,21.5888580235,61.7446305966
1465,Paunula,tila,114211,,14,60,,Ahlainen,"Miikkulainen, Raija",1986,P,00000112_F.jpg,,,,,1483,214444.400441848,6857622.64914678,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0002_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0002_AHLAINEN_JPG_Ahlainen_P_00000112_F.jpg,3179,,21.5888580235,61.7446305966
1467,Paviljonki,tanssilava,114401,,23,47,1,Ahlainen,"Laine, Helena",1989,P,00000114_F.jpg,,,,,1485,223324.874064444,6844343.5006932,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0002_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0002_AHLAINEN_JPG_Ahlainen_P_00000114_F.jpg,3180,,21.7764489178,61.6324409835
1468,Peekari,kari,114207+114204,,9,47,4,Ahlainen,"Miikkulainen, Raija",1974,P,00000115_F.jpg,,,,,1477,209380.072791579,6844304.82358296,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0002_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0002_AHLAINEN_JPG_Ahlainen_P_00000115_F.jpg,3181,,21.5146281365,61.6218167903
1469,Pehkusuo,suo,,1,5,F,11,Ahlainen,"Lenko, Marja",1967,P,00000116_F.jpg,,,,,1471,221310.381205459,6846219.20974591,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0002_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0002_AHLAINEN_JPG_Ahlainen_P_00000116_F.jpg,3182,,21.7357478588,61.647754377
684,Pehkusuo,suo,,1,40,32,2,Aitolahti,"Rikala, Heli",1974,P,00000044_F.jpg,,,,,1493,340009.989223507,6829568.90022974,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0004_AHVENANMAA-AITOLAHTI-AKAA\JPG\Aitolahti\P\kotus-201214_0004_AHVENANMAA-AITOLAHTI-AKAA_JPG_Aitolahti_P_00000044_F.jpg,6282,,23.9873966575,61.5663166327
685,Pehkusuo,suo,212312,1,92,26,,Aitolahti,"Kivikuru, Ullamaija",1963,P,00000045_F.jpg,,,,,1487,332905.429354729,6827652.97322621,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0004_AHVENANMAA-AITOLAHTI-AKAA\JPG\Aitolahti\P\kotus-201214_0004_AHVENANMAA-AITOLAHTI-AKAA_JPG_Aitolahti_P_00000045_F.jpg,6283,,23.8555909052,61.5461301406
1470,Peittoonkorpi,pelto,,2,1,H,1,Ahlainen,"Peltola, Satu-Liisa",1966,P,00000117_F.jpg,,,,,1467,217150.115946649,6844907.4641013,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0002_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0002_AHLAINEN_JPG_Ahlainen_P_00000117_F.jpg,3183,,21.659591786,61.6329921045
1471,Peittoonkorpi,metsä,,1,17,47,,Ahlainen,"Norrbacka, Hilkka",1977,P,00000118_F.jpg,,,,,1478,217443.254591104,6844627.87933062,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0002_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0002_AHLAINEN_JPG_Ahlainen_P_00000118_F.jpg,3184,,21.6655295733,61.6307085319
1472,Pekströömi,asumus,114207+114204,,9,49,9,Ahlainen,"Miikkulainen, Raija",1972,P,00000119_F.jpg,,,,,1477,209199.238877256,6846260.79142122,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0002_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0002_AHLAINEN_JPG_Ahlainen_P_00000119_F.jpg,3185,,21.5081271483,61.6391584901
1473,Pelitoja,joenhaara,,1,5,H,3,Ahlainen,"Lenko, Marja",1967,P,00000120_F.jpg,,,,,1471,221646.380527327,6844292.50034058,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0002_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0002_AHLAINEN_JPG_Ahlainen_P_00000120_F.jpg,3186,,21.7449940179,61.6307743627
568,Pelkkala,talo,,,,,,Alahärmä,"Laita, Leo",1961,P,00000051_F.jpg,,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0006_ALAHÄRMÄ\JPG\Alahärmä\P\kotus-201214_0006_ALAHÄRMÄ_JPG_Alahärmä_P_00000051_F.jpg,9728,,-1,-1
569,Pelkkala,,,,,,,Alahärmä,"Laita, Leo",1961,P,00000052_F.jpg,J,,,,0,-1,-1,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0006_ALAHÄRMÄ\JPG\Alahärmä\P\kotus-201214_0006_ALAHÄRMÄ_JPG_Alahärmä_P_00000052_F.jpg,9729,9728,-1,-1
570,Pelkola,talo,,,6,g,,Alahärmä,"Pitkänen, Hillevi",1954,P,00000053_F.jpg,,,,,1499,294630.190153028,7016633.77564665,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0006_ALAHÄRMÄ\JPG\Alahärmä\P\kotus-201214_0006_ALAHÄRMÄ_JPG_Alahärmä_P_00000053_F.jpg,9730,,22.9126993971,63.2199011108
571,Pelkonen,tila,231208,1,1,I,6,Alahärmä,"Härmänen, Ritva",1967,P,00000054_F.jpg,,,,,1504,290385.299751654,7024435.48641429,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0006_ALAHÄRMÄ\JPG\Alahärmä\P\kotus-201214_0006_ALAHÄRMÄ_JPG_Alahärmä_P_00000054_F.jpg,9731,,22.8183777119,63.2872860451
572,Pelkonen,puhelinkeskus,231208,III,A,9,,Alahärmä,"Laakso, Maija",1954,P,00000055_F.jpg,,,,,1502,290009.340027031,7024859.53204103,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0006_ALAHÄRMÄ\JPG\Alahärmä\P\kotus-201214_0006_ALAHÄRMÄ_JPG_Alahärmä_P_00000055_F.jpg,9732,,22.8103498786,63.2908616696
573,Pelkonen,mökki,,,3,e,,Alahärmä,"Pitkänen, Hillevi",1954,P,00000056_F.jpg,,,,,1499,291726.725813396,7018772.01230042,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0006_ALAHÄRMÄ\JPG\Alahärmä\P\kotus-201214_0006_ALAHÄRMÄ_JPG_Alahärmä_P_00000056_F.jpg,9733,,22.8523475826,63.2373717311
1474,Pellaislakso,lampi,,1,3,E,3,Ahlainen,"Lenko, Marja",1967,P,00000121_F.jpg,,,,,1471,219775.279406767,6847554.59166566,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0002_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0002_AHLAINEN_JPG_Ahlainen_P_00000121_F.jpg,3187,,21.7048496548,61.6585752591
1475,Pellaismaa,pelto,114211,,13,57,12,Ahlainen,"Miikkulainen, Raija",1986,P,00000122_F.jpg,,,,,1483,213516.82203873,6854443.34314908,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0002_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0002_AHLAINEN_JPG_Ahlainen_P_00000122_F.jpg,3188,,21.5763850009,61.7155253222
1477,Pellaismaa,pelto,114211,,13,56,6,Ahlainen,"Miikkulainen, Raija",1986,P,00000124_F.jpg,,,,,1483,212985.010671877,6853409.69243743,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0002_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0002_AHLAINEN_JPG_Ahlainen_P_00000124_F.jpg,3189,,21.5680002504,61.7058902492
1478,Pellaismaa,pelto,V:3/11,I,7,J,13,Ahlainen,"Vasama, Marjatta",1963,P,00000125_F.jpg,,,,,1457,213519.471993646,6854434.01298536,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0002_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0002_AHLAINEN_JPG_Ahlainen_P_00000125_F.jpg,3190,,21.576449593,61.7154439208
574,Pellilä,viljelysmaa,231109,2,91,15,3,Alahärmä,"Viitala, Pirjo",1972,P,00000057_F.jpg,,,X,,1513,291103.077091128,7013026.74039326,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0006_ALAHÄRMÄ\JPG\Alahärmä\P\kotus-201214_0006_ALAHÄRMÄ_JPG_Alahärmä_P_00000057_F.jpg,9734,,22.8473591152,63.1855814736
574,Pellilä,viljelysmaa,231109,2,91,16,1,Alahärmä,"Viitala, Pirjo",1972,P,00000057_F.jpg,,,X,,1513,291017.258285544,7013108.86238872,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0006_ALAHÄRMÄ\JPG\Alahärmä\P\kotus-201214_0006_ALAHÄRMÄ_JPG_Alahärmä_P_00000057_F.jpg,9735,,22.845553004,63.1862667973
575,Pellimanni-Matti,talo,,,3,c,,Alahärmä,"Pitkänen, Hillevi",1954,P,00000058_F.jpg,,,,,1499,291820.246552227,7020770.0011067,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0006_ALAHÄRMÄ\JPG\Alahärmä\P\kotus-201214_0006_ALAHÄRMÄ_JPG_Alahärmä_P_00000058_F.jpg,9736,,22.8516353045,63.2553108507
1479,Pellonalusta,ranta,114208+114205,,12,59,4,Ahlainen,"Miikkulainen, Raija",1986,P,00000126_F.jpg,,,,,1482,212455.445869655,6856362.24866718,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0002_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0002_AHLAINEN_JPG_Ahlainen_P_00000126_F.jpg,3191,,21.5533642283,61.7318789737
1480,Pellonalusta,ranta,114211,,17,54,4,Ahlainen,"Miikkulainen, Raija",1986,P,00000127_F.jpg,,,,,1483,217411.64863616,6851678.99996971,,KotusNA1,\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0002_AHLAINEN\JPG\Ahlainen\P\kotus-201214_0002_AHLAINEN_JPG_Ahlainen_P_00000127_F.jpg,3192,,21.6540281392,61.6937085452
