ID,Paikannimi,Paikanlaji,"Kartan numero","Kerääjän karttanumero",X,Y,Pistesij.viite,Pitäjä,Kerääjä,Vuosi,Aakkonen,Kuvatiedosto,Jatko,PEX,"Muut nimet","Todellinen pitäjä",KarttaID,X_euref,Y_euref,HuomioKotus,Kokoelma,Kuvalinkki,RerSer,Emolippu,wgs84_long,wgs84_lat
1061,Isojoki,joki,114210,,21,46,,Ahlainen,"Miikkulainen, Raija",1986,I,00001061_F.jpg,,,,,1481,221416.9835238695,6843636.405938022,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001061_F.jpg",970,,21.741682842833,61.624743330206
1062,Isojärvi,järvi,V:3/17,II,4-6,"J,K,L",,Ahlainen,"Mäenpää, Marja-Liisa",1967,I,00001062_F.jpg,,,,,1470,221494.4213761767,6851500.774670106,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001062_F.jpg",971,,21.73114891031,61.695100317485
1063,Iso-Kalle,pelto,114211,,13,57,11,Ahlainen,"Miikkulainen, Raija",1986,I,00001063_F.jpg,,,,,1483,213615.5760279548,6854239.302805061,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001063_F.jpg",972,,21.578565803987,61.713775632863
1064,Isokallio,kallio,,1,3,G,3,Ahlainen,"Lenko, Marja",1967,I,00001064_F.jpg,,,X,,1471,219803.6478899885,6845414.426074265,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001064_F.jpg",973,,21.708662560257,61.639465534839
1064,Isokallio,kallio,,1,4,E,2,Ahlainen,"Lenko, Marja",1967,I,00001064_F.jpg,,,X,,1471,220611.6556104918,6847524.987207251,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001064_F.jpg",974,,21.72061972799,61.658919573059
1065,"Iso Kalliokari",niemi,114208+114205,,11,56,8,Ahlainen,"Miikkulainen, Raija",1986,I,00001065_F.jpg,,,,,1482,210968.4620473748,6854055.76977285,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001065_F.jpg",975,,21.529014699103,61.710149468167
1067,Isokari,kari,114208+114205,,12,59,8,Ahlainen,"Miikkulainen, Raija",1986,I,00001067_F.jpg,,,,,1482,212681.8801115513,6856367.761849902,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001067_F.jpg",976,,21.557621708168,61.732098105915
1068,Isokari,kari,114207+114204,,07,48,,Ahlainen,"Miikkulainen, Raija",1974,I,00001068_F.jpg,,,,,1477,207447.2628995835,6845627.433134046,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001068_F.jpg",977,,21.476233966238,61.632170722957
1069,Isokari,,,,,,,Ahlainen,"Miikkulainen, Raija",1974,I,00001069_F.jpg,J,,,,0,-1,-1,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001069_F.jpg",978,977,-1,-1
1070,Isokeidas,suo,,I-II,5-7,"J,K,L",,Ahlainen,"Mäenpää, Marja-Liisa",1967,I,00001070_F.jpg,,,,,"1469,147",-1,-1,x,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001070_F.jpg",979,,-1,-1
1071,"Vähä Kirkkokallio",kallio,V:3/17,II,3-4,"J, K",,Ahlainen,"Mäenpää, Marja-Liisa",1967,I,00001071_F.jpg,,,X,,1470,220278.6795063556,6851600.506281273,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001071_F.jpg",980,,21.708111806651,61.695107510442
1071,"Iso Kirkkokallio",kallio,V:3/17,II,4,K,2,Ahlainen,"Mäenpää, Marja-Liisa",1967,I,00001071_F.jpg,,,X,,1470,220955.3664849195,6850803.720184794,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001071_F.jpg",981,,21.722069175806,61.688477798735
1071,Kirkkosuo,suo,V:3/17,II,3-4,"J, K",,Ahlainen,"Mäenpää, Marja-Liisa",1967,I,00001071_F.jpg,,,X,,1470,220278.6795063556,6851600.506281273,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001071_F.jpg",982,,21.708111806651,61.695107510442
1072,Iso-Kirnu,niitty,114211,,14,55,8,Ahlainen,"Miikkulainen, Raija",1986,I,00001072_F.jpg,,,,,1483,214009.4392143169,6852668.845391329,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001072_F.jpg",983,,21.588449309442,61.700034541183
1073,Isokivi,kivi,114208+114205,,10,56,2,Ahlainen,"Miikkulainen, Raija",1986,I,00001073_F.jpg,,,,,1482,210914.9054263562,6853177.598709248,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001073_F.jpg",984,,21.529400629074,61.702261716441
1074,Isokivi,kivi,,,,,,Ahlainen,"Kleemola, Tarja",1969,I,00001074_F.jpg,,,,,0,-1,-1,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001074_F.jpg",985,,-1,-1
1075,Isokivi,kivi,,1,8,H,7,Ahlainen,"Peltola, Satu-Liisa",1966,I,00001075_F.jpg,,,,,1466,214102.2870320322,6845404.6312072,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001075_F.jpg",986,,21.601570379214,61.635182708049
1076,Isokorpi,pelto,114211,,18,56,1,Ahlainen,"Miikkulainen, Raija",1986,I,00001076_F.jpg,,,,,1483,218506.3961683703,6853197.966983092,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001076_F.jpg",987,,21.672284978538,61.708089965458
1078,Isokorpi,pelto,114211,,16,57,,Ahlainen,"Miikkulainen, Raija",1986,I,00001078_F.jpg,,,,,1483,216443.6112078277,6854623.861900536,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001078_F.jpg",988,,21.631223595839,61.719314517237
1079,"Koskikummun Isonkorvenkappale",pelto,,1,17,49,2,Ahlainen,"Norrbacka, Hilkka",1977,I,00001079_F.jpg,,,X,,1478,217254.1987683071,6846711.692253413,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001079_F.jpg",989,,21.658758595167,61.649194949279
1079,Isokorpi,pelto,,1,17,49,1,Ahlainen,"Norrbacka, Hilkka",1977,I,00001079_F.jpg,,,X,,1478,217342.1843701465,6846919.658222329,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001079_F.jpg",990,,21.660090656739,61.651118460136
1080,Isokorpi,pelto,,2,2,F,1,Ahlainen,"Peltola, Satu-Liisa",1966,I,00001080_F.jpg,,,,,1467,218320.1334101797,6846414.067836615,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001080_F.jpg",991,,21.679250384559,61.647317124931
1081,Isokorpi,talo,V:3/17,III,1,G,4,Ahlainen,"Vasama, Marjatta",1963,I,00001081_F.jpg,,,X,,1459,217787.7155209257,6846255.913580768,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001081_F.jpg",992,,21.669488803862,61.645513098578
1081,Isokorpi,talo,V:3/17,III,1,G,2,Ahlainen,"Vasama, Marjatta",1963,I,00001081_F.jpg,,,X,,1459,217821.6976819513,6846108.657549133,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001081_F.jpg",993,,21.6703545636,61.644221830023
1081,Isokorpi,talo,V:3/17,III,1,G,1,Ahlainen,"Vasama, Marjatta",1963,I,00001081_F.jpg,,,X,,1459,217598.9257370794,6845836.800258693,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001081_F.jpg",994,,21.666588169737,61.641628390998
1081,Isokorpi,maa,V:3/17,III,1,F-G,,Ahlainen,"Vasama, Marjatta",1963,I,00001081_F.jpg,,,X,,1459,217512.9443628898,6846837.883558258,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001081_F.jpg",995,,21.663426421422,61.650513062391
1082,Isokoski,koski,114211,,18,53,4,Ahlainen,"Miikkulainen, Raija",1986,I,00001082_F.jpg,,,,,1483,218778.4499593168,6850690.69156534,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001082_F.jpg",996,,21.681277642875,61.685878799672
1084,Isokoski,koski,V:3/17,II,2,K,1,Ahlainen,"Mäenpää, Marja-Liisa",1967,I,00001084_F.jpg,,,,,1470,218910.6564884377,6850428.283838424,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001084_F.jpg",997,,21.684169785176,61.68363013105
1085,Iso-Kräkly,kallio,114211,,13,53,3,Ahlainen,"Miikkulainen, Raija",1986,I,00001085_F.jpg,,,,,1483,213753.9084630266,6850507.785320282,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001085_F.jpg",998,,21.587032969131,61.680530762413
1087,Isokytö,pelto,114211,,14,60,5,Ahlainen,"Miikkulainen, Raija",1986,I,00001087_F.jpg,,,,,1483,214220.7804383797,6857879.367182355,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001087_F.jpg",999,,21.584238810954,61.74675803046
1089,Isoluoto,luoto,,1,1,E,4,Ahlainen,"Lenko, Marja",1967,I,00001089_F.jpg,,,,,1471,-1,-1,x,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001089_F.jpg",1000,,-1,-1
1090,Isometsä,metsä,,II,1,F,1,Ahlainen,"Vasama, Marjatta",1963,I,00001090_F.jpg,,,,,1458,206800.5356951123,6847982.701573279,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001090_F.jpg",1001,,21.460315690111,61.652723094936
1091,"Iso Mustalahti",lahti,114208+114205,,12,57,14,Ahlainen,"Miikkulainen, Raija",1986,I,00001091_F.jpg,,,,,1482,212293.5946108505,6854494.461512432,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001091_F.jpg",1002,,21.553269881317,61.715066227366
1092,Isomäki,pelto,114211,,16,60,2,Ahlainen,"Miikkulainen, Raija",1986,I,00001092_F.jpg,,,,,1483,216188.1750891081,6857228.436224615,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001092_F.jpg",1003,,21.622345181423,61.74240371878
1093,Isomäki,tila,114211,,16,56,,Ahlainen,"Miikkulainen, Raija",1986,I,00001093_F.jpg,,,,,1483,216443.6156588952,6853624.263191545,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001093_F.jpg",1004,,21.632781371409,61.710380534426
1095,Isomäki,tila,114211,,14,58,,Ahlainen,"Miikkulainen, Raija",1986,I,00001095_F.jpg,,,,,1483,214444.4093278016,6855623.451710492,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001095_F.jpg",1005,,21.592000367099,61.726763908876
1097,Isomäki,kallio,,1,3,F,1,Ahlainen,"Mäenpää, Marja-Liisa",1967,I,00001097_F.jpg,,,,,1469,220962.9427923133,6856545.237501823,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001097_F.jpg",1006,,21.713407521533,61.739805706406
1098,Isomäki,tila,,3,5,A,,Ahlainen,"Peltola, Satu-Liisa",1966,I,00001098_F.jpg,,,,,1468,221053.6990118127,6840343.92667193,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001098_F.jpg",1007,,21.739868260426,61.595047925695
1099,Isomäki,mäki,V:3/11,I,6,J,,Ahlainen,"Vasama, Marjatta",1963,I,00001099_F.jpg,,,,,1457,212647.1727696862,6854218.271775366,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001099_F.jpg",1008,,21.560364083573,61.712863202901
1100,Isoneva,suo,114211,,14,59,19,Ahlainen,"Miikkulainen, Raija",1986,I,00001100_F.jpg,,,,,1483,214570.4540965183,6856453.774570384,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001100_F.jpg",1009,,21.593070937613,61.73427839272
1102,Isoniittu,pelto,114211,,13,56,,Ahlainen,"Miikkulainen, Raija",1986,I,00001102_F.jpg,,,,,1483,213444.8195082607,6853624.249818398,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001102_F.jpg",1010,,21.576318693138,61.708151486803
1103,Isoniittu,pelto,114211,,13,56,29,Ahlainen,"Miikkulainen, Raija",1986,I,00001103_F.jpg,,,,,1483,213684.3579891301,6853544.950823493,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001103_F.jpg",1011,,21.580953199572,61.707621700989
1104,Isoniittu,pelto,114207+114204,,07,51,7,Ahlainen,"Miikkulainen, Raija",1986,I,00001104_F.jpg,,,,,1477,207023.3044218061,6848713.509736096,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001104_F.jpg",1012,,21.463329927954,61.65942281123
1105,Isoniittu,pelto,114211,,17,60,1,Ahlainen,"Miikkulainen, Raija",1986,I,00001105_F.jpg,,,,,1483,216989.3504500063,6857175.024537369,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001105_F.jpg",1013,,21.637530299999,61.742519232513
1106,Isoniittu,pelto,,1,17,47,,Ahlainen,"Norrbacka, Hilkka",1977,I,00001106_F.jpg,,,,,1478,217443.2545911037,6844627.879330624,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001106_F.jpg",1014,,21.665529573287,61.630708531938
1107,Isoniittu,pelto,V:3/16,II,1,E,3,Ahlainen,"Vasama, Marjatta",1963,I,00001107_F.jpg,,,,,1458,207036.8730951105,6848714.808169051,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001107_F.jpg",1015,,21.463582851662,61.659444756302
1108,Isoniittu,talo,V:3/16,II,7,C,5,Ahlainen,"Vasama, Marjatta",1962,I,00001108_F.jpg,,,X,,1458,213369.0244199107,6850365.568275353,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001108_F.jpg",1016,,21.580016653565,61.678972674782
1108,Isoniittu,talo,V:3/16,II,7,C,3,Ahlainen,"Vasama, Marjatta",1962,I,00001108_F.jpg,,,X,,1458,212860.3181912786,6850598.6408258,x,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001108_F.jpg",1017,,21.57008158212,61.680675526778
1108,Isoniittu,talo,V:3/16,II,7,C,4,Ahlainen,"Vasama, Marjatta",1962,I,00001108_F.jpg,,,X,,1458,213558.4526893001,6850427.782485341,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001108_F.jpg",1018,,21.583481997432,61.679670026858
1108,Isoniittu,pelto,V:3/16,II,7,C,,Ahlainen,"Vasama, Marjatta",1962,I,00001108_F.jpg,,,X,,1458,213286.0924450316,6850173.786217341,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001108_F.jpg",1019,,21.578758127041,61.677196838168
1109,Isoniittu,pelto,114207+114204,,08,48,13,Ahlainen,"Miikkulainen, Raija",1974,I,00001109_F.jpg,,,,,1477,208148.61020072,6845582.29763241,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001109_F.jpg",1020,,21.489475772774,61.632300051465
1110,Isoniitunkallio,kallio,114211,,13,56,31,Ahlainen,"Miikkulainen, Raija",1986,I,00001110_F.jpg,,,,,1483,213884.1715083344,6853520.358391225,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001110_F.jpg",1021,,21.584753700869,61.707551031279
1111,Isonkivenala,pelto,114211,,16,57,16,Ahlainen,"Miikkulainen, Raija",1986,I,00001111_F.jpg,,,,,1483,216778.0092269919,6854980.149870833,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001111_F.jpg",1022,,21.636967362015,61.722746094151
1112,Isonkivenalusta,apaja,114208+114205,,11,57,11,Ahlainen,"Miikkulainen, Raija",1986,I,00001112_F.jpg,,,,,1482,211579.2438024157,6854136.892304621,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001112_F.jpg",1023,,21.540385315061,61.711334234502
1113,Isonkivenpelto,pelto,,1,15,49,12,Ahlainen,"Norrbacka, Hilkka",1977,I,00001113_F.jpg,,,,,1478,215603.8021776824,6847034.306120195,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001113_F.jpg",1024,,21.627241335891,61.650861100515
1114,Isonkivenpelto,pelto,V:3/16,II,9,C,7,Ahlainen,"Vasama, Marjatta",1963,I,00001114_F.jpg,,,,,1458,215095.0857468161,6849969.503218347,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001114_F.jpg",1025,,21.613102568017,61.676717459527
1115,Isonkorvenkalliot,kallio,114211,,18,55,1,Ahlainen,"Miikkulainen, Raija",1986,I,00001115_F.jpg,,,,,1483,218632.0481314244,6853010.065423505,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001115_F.jpg",1026,,21.674941383059,61.706502665738
1116,Isonkorventie,tie,114210,,15,50,2,Ahlainen,"Miikkulainen, Raija",1986,I,00001116_F.jpg,,,,,1481,215875.3431419308,6847877.565778434,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001116_F.jpg",1027,,21.631033759995,61.65859863707
1118,Isonkoskenlammi,lampi,114211,,18,53,3,Ahlainen,"Miikkulainen, Raija",1986,I,00001118_F.jpg,,,,,1483,218893.7269897031,6850702.987782457,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001118_F.jpg",1028,,21.683427812852,61.686073139784
1120,Isonniitynoja,oja,,2,1,I,4,Ahlainen,"Peltola, Satu-Liisa",1966,I,00001120_F.jpg,,,,,1467,217080.8524599613,6843659.969085558,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001120_F.jpg",1029,,21.660217861653,61.621790958221
1121,"Ison-Pankkoon kallio",kallio,114211,,15,57,13,Ahlainen,"Miikkulainen, Raija",1986,I,00001121_F.jpg,,,,,1483,215328.5926987558,6854823.373102327,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001121_F.jpg",1030,,21.609910181368,61.720271236412
1122,Isonpellonoja,oja,114211,,14,54,23,Ahlainen,"Miikkulainen, Raija",1986,I,00001122_F.jpg,,,,,1483,214676.1247061576,6852085.543618876,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001122_F.jpg",1031,,21.601911594362,61.695317876949
1123,"Ison-Plokin nokka",niemi,114208+114205,,07,58,1,Ahlainen,"Miikkulainen, Raija",1986,I,00001123_F.jpg,,,,,1482,207453.8088167279,6855963.330575436,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001123_F.jpg",1032,,21.459785179173,61.724528808966
1124,Iso-oja,oja,114211,,16,52,,Ahlainen,"Miikkulainen, Raija",1986,I,00001124_F.jpg,,,,,1483,216443.6335007029,6849625.868362244,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001124_F.jpg",1033,,21.63900216765,61.674644258031
1126,Iso-oja,oja,114211,,16,52,,Ahlainen,"Miikkulainen, Raija",1986,I,00001126_F.jpg,,,,,1483,216443.6335007029,6849625.868362244,,KotusNA1,"\\tiedostot.ds.kotus.fi\digiwork2\nadigi\GRANON LOPULLISET DIGITOINNIT\0001_AHLAINEN\JPG\Ahlainen\I\kotus-201214_0001_AHLAINEN_00001126_F.jpg",1034,,21.63900216765,61.674644258031
